new_seeds_number,new_seeds_frac,omega,j0,j1,j2,j3,HAGBs_frac
750,0.32161,0.03130,0.03348,0.02723,0.30625,0.63304,0.84540
751,0.32190,0.03151,0.03347,0.02722,0.30611,0.63320,0.84547
752,0.32219,0.03172,0.03345,0.02721,0.30598,0.63336,0.84553
753,0.32248,0.03160,0.03344,0.02720,0.30584,0.63353,0.84560
754,0.32277,0.03248,0.03342,0.02718,0.30570,0.63369,0.84567
755,0.32306,0.03303,0.03341,0.02717,0.30557,0.63385,0.84574
756,0.32335,0.03257,0.03339,0.02716,0.30543,0.63402,0.84580
757,0.32364,0.03277,0.03338,0.02715,0.30530,0.63418,0.84587
758,0.32393,0.03250,0.03337,0.02714,0.30523,0.63426,0.84592
759,0.32422,0.03237,0.03336,0.02713,0.30509,0.63442,0.84599
760,0.32451,0.03191,0.03334,0.02712,0.30496,0.63459,0.84605
761,0.32480,0.03145,0.03333,0.02711,0.30482,0.63475,0.84612
762,0.32509,0.03165,0.03331,0.02709,0.30469,0.63491,0.84619
763,0.32537,0.03152,0.03330,0.02708,0.30455,0.63507,0.84625
764,0.32566,0.03106,0.03328,0.02707,0.30442,0.63523,0.84632
765,0.32595,0.03126,0.03327,0.02706,0.30428,0.63540,0.84639
766,0.32624,0.03080,0.03325,0.02682,0.30415,0.63578,0.84660
767,0.32652,0.03133,0.03324,0.02681,0.30401,0.63594,0.84667
768,0.32681,0.03120,0.03322,0.02680,0.30388,0.63610,0.84674
769,0.32709,0.03140,0.03321,0.02679,0.30374,0.63626,0.84680
770,0.32738,0.03192,0.03319,0.02678,0.30361,0.63642,0.84687
771,0.32767,0.03278,0.03318,0.02676,0.30347,0.63658,0.84694
772,0.32795,0.03198,0.03316,0.02675,0.30290,0.63719,0.84715
773,0.32824,0.03152,0.03315,0.02674,0.30276,0.63735,0.84722
774,0.32852,0.02973,0.03291,0.02673,0.30285,0.63751,0.84743
775,0.32881,0.02927,0.03290,0.02672,0.30272,0.63767,0.84749
776,0.32909,0.02979,0.03288,0.02670,0.30258,0.63783,0.84756
777,0.32938,0.02965,0.03287,0.02669,0.30201,0.63843,0.84777
778,0.32966,0.02952,0.03286,0.02646,0.30187,0.63881,0.84798
779,0.32994,0.02971,0.03284,0.02645,0.30174,0.63897,0.84805
780,0.33023,0.02990,0.03283,0.02644,0.30161,0.63913,0.84812
781,0.33051,0.03008,0.03281,0.02643,0.30148,0.63929,0.84818
782,0.33080,0.03060,0.03280,0.02641,0.30134,0.63945,0.84825
783,0.33108,0.02980,0.03278,0.02640,0.30077,0.64004,0.84846
784,0.33136,0.02934,0.03277,0.02639,0.30020,0.64064,0.84867
785,0.33164,0.02985,0.03275,0.02638,0.30007,0.64080,0.84873
786,0.33193,0.02938,0.03274,0.02637,0.29993,0.64096,0.84880
787,0.33221,0.02957,0.03273,0.02636,0.29980,0.64112,0.84887
788,0.33249,0.02942,0.03271,0.02634,0.29967,0.64127,0.84893
789,0.33277,0.02830,0.03270,0.02633,0.29954,0.64143,0.84900
790,0.33305,0.02751,0.03246,0.02632,0.29963,0.64159,0.84921
791,0.33333,0.02737,0.03245,0.02631,0.29950,0.64175,0.84927
792,0.33361,0.02690,0.03243,0.02630,0.29936,0.64190,0.84934
793,0.33389,0.02708,0.03242,0.02629,0.29923,0.64206,0.84940
794,0.33418,0.02759,0.03241,0.02628,0.29910,0.64222,0.84947
795,0.33446,0.02730,0.03240,0.02627,0.29904,0.64229,0.84951
796,0.33474,0.02748,0.03239,0.02626,0.29891,0.64245,0.84958
797,0.33501,0.02733,0.03237,0.02625,0.29878,0.64261,0.84964
798,0.33529,0.02654,0.03236,0.02624,0.29864,0.64276,0.84971
799,0.33557,0.02672,0.03234,0.02622,0.29851,0.64292,0.84977
800,0.33585,0.02611,0.03234,0.02622,0.29845,0.64300,0.84981
801,0.33613,0.02564,0.03232,0.02621,0.29832,0.64315,0.84988
802,0.33641,0.02517,0.03231,0.02620,0.29775,0.64375,0.85009
803,0.33669,0.02567,0.03229,0.02618,0.29762,0.64390,0.85015
804,0.33697,0.02520,0.03206,0.02617,0.29771,0.64406,0.85036
805,0.33724,0.02505,0.03205,0.02616,0.29758,0.64421,0.85042
806,0.33752,0.02586,0.03203,0.02615,0.29745,0.64437,0.85049
807,0.33780,0.02635,0.03202,0.02614,0.29732,0.64452,0.85055
808,0.33808,0.02684,0.03201,0.02613,0.29719,0.64468,0.85062
809,0.33835,0.02701,0.03199,0.02612,0.29706,0.64483,0.85068
810,0.33863,0.02717,0.03198,0.02610,0.29693,0.64499,0.85074
811,0.33891,0.02702,0.03196,0.02609,0.29637,0.64558,0.85095
812,0.33918,0.02719,0.03195,0.02608,0.29624,0.64573,0.85102
813,0.33946,0.02767,0.03194,0.02607,0.29611,0.64588,0.85108
814,0.33973,0.02751,0.03192,0.02606,0.29598,0.64604,0.85114
815,0.34001,0.02736,0.03169,0.02605,0.29564,0.64662,0.85149
816,0.34028,0.02784,0.03168,0.02604,0.29551,0.64678,0.85156
817,0.34056,0.02800,0.03166,0.02602,0.29538,0.64693,0.85162
818,0.34083,0.02784,0.03165,0.02601,0.29525,0.64708,0.85168
819,0.34111,0.02863,0.03164,0.02600,0.29512,0.64724,0.85175
820,0.34138,0.02942,0.03162,0.02599,0.29456,0.64782,0.85195
821,0.34166,0.02831,0.03161,0.02598,0.29444,0.64798,0.85202
822,0.34193,0.02847,0.03159,0.02597,0.29431,0.64813,0.85208
823,0.34220,0.02863,0.03158,0.02596,0.29418,0.64828,0.85214
824,0.34248,0.02783,0.03157,0.02595,0.29362,0.64886,0.85235
825,0.34275,0.02830,0.03155,0.02593,0.29349,0.64902,0.85241
826,0.34302,0.02877,0.03154,0.02592,0.29337,0.64917,0.85247
827,0.34330,0.02861,0.03153,0.02591,0.29324,0.64932,0.85254
828,0.34357,0.02908,0.03151,0.02590,0.29311,0.64947,0.85260
829,0.34384,0.02891,0.03150,0.02589,0.29299,0.64962,0.85266
830,0.34411,0.02843,0.03149,0.02588,0.29243,0.65020,0.85287
831,0.34438,0.02952,0.03147,0.02587,0.29230,0.65036,0.85293
832,0.34466,0.02967,0.03146,0.02586,0.29218,0.65051,0.85299
833,0.34493,0.02794,0.03123,0.02585,0.29227,0.65066,0.85320
834,0.34520,0.02746,0.03122,0.02562,0.29214,0.65102,0.85340
835,0.34547,0.02761,0.03120,0.02561,0.29202,0.65117,0.85346
836,0.34574,0.02775,0.03119,0.02538,0.29189,0.65154,0.85367
837,0.34601,0.02852,0.03118,0.02537,0.29177,0.65169,0.85373
838,0.34628,0.02898,0.03116,0.02536,0.29164,0.65184,0.85379
839,0.34655,0.02943,0.03115,0.02535,0.29151,0.65199,0.85385
840,0.34682,0.02926,0.03114,0.02534,0.29139,0.65214,0.85391
841,0.34709,0.02847,0.03112,0.02511,0.29169,0.65207,0.85398
842,0.34736,0.02892,0.03111,0.02510,0.29157,0.65222,0.85404
843,0.34763,0.02906,0.03110,0.02509,0.29144,0.65237,0.85410
844,0.34790,0.02982,0.03108,0.02508,0.29132,0.65252,0.85416
845,0.34817,0.03027,0.03107,0.02507,0.29119,0.65267,0.85422
846,0.34843,0.03010,0.03106,0.02506,0.29107,0.65282,0.85428
847,0.34870,0.03024,0.03104,0.02505,0.29052,0.65339,0.85449
848,0.34897,0.02962,0.03104,0.02504,0.29024,0.65368,0.85467
849,0.34924,0.02975,0.03102,0.02503,0.29012,0.65383,0.85473
850,0.34951,0.03020,0.03101,0.02502,0.28999,0.65398,0.85479
851,0.34977,0.03095,0.03100,0.02501,0.28987,0.65413,0.85485
852,0.35004,0.03077,0.03098,0.02500,0.28932,0.65470,0.85505
853,0.35031,0.03090,0.03097,0.02499,0.28919,0.65485,0.85512
854,0.35057,0.03134,0.03096,0.02498,0.28907,0.65500,0.85518
855,0.35084,0.03178,0.03094,0.02497,0.28895,0.65514,0.85524
856,0.35111,0.03252,0.03093,0.02496,0.28882,0.65529,0.85530
857,0.35137,0.03296,0.03092,0.02495,0.28870,0.65544,0.85536
858,0.35164,0.03216,0.03090,0.02472,0.28815,0.65622,0.85570
859,0.35190,0.03106,0.03089,0.02450,0.28760,0.65701,0.85604
860,0.35217,0.03119,0.03088,0.02449,0.28748,0.65716,0.85610
861,0.35244,0.03162,0.03086,0.02448,0.28736,0.65730,0.85616
862,0.35270,0.03205,0.03085,0.02447,0.28723,0.65745,0.85622
863,0.35297,0.03217,0.03084,0.02446,0.28711,0.65759,0.85628
864,0.35323,0.03291,0.03082,0.02445,0.28699,0.65774,0.85634
865,0.35349,0.03334,0.03081,0.02444,0.28687,0.65788,0.85640
866,0.35376,0.03285,0.03080,0.02421,0.28675,0.65824,0.85660
867,0.35402,0.03266,0.03079,0.02420,0.28662,0.65839,0.85666
868,0.35429,0.03187,0.03077,0.02419,0.28608,0.65896,0.85686
869,0.35455,0.03229,0.03076,0.02418,0.28596,0.65910,0.85692
870,0.35481,0.03271,0.03075,0.02417,0.28584,0.65925,0.85698
871,0.35508,0.03253,0.03073,0.02416,0.28529,0.65981,0.85718
872,0.35534,0.03295,0.03072,0.02415,0.28517,0.65996,0.85724
873,0.35560,0.03307,0.03071,0.02414,0.28505,0.66010,0.85730
874,0.35586,0.03349,0.03069,0.02413,0.28450,0.66067,0.85750
875,0.35613,0.03299,0.03068,0.02412,0.28438,0.66081,0.85756
876,0.35639,0.03250,0.03067,0.02411,0.28426,0.66096,0.85762
877,0.35665,0.03292,0.03066,0.02410,0.28414,0.66110,0.85768
878,0.35691,0.03273,0.03064,0.02409,0.28402,0.66124,0.85774
879,0.35717,0.03314,0.03063,0.02408,0.28390,0.66139,0.85780
880,0.35743,0.03356,0.03062,0.02407,0.28378,0.66153,0.85786
881,0.35769,0.03427,0.03060,0.02406,0.28366,0.66167,0.85792
882,0.35795,0.03378,0.03059,0.02363,0.28354,0.66224,0.85825
883,0.35822,0.03419,0.03058,0.02362,0.28342,0.66238,0.85831
884,0.35848,0.03460,0.03056,0.02361,0.28331,0.66252,0.85837
885,0.35874,0.03410,0.03055,0.02339,0.28319,0.66287,0.85857
886,0.35900,0.03421,0.03054,0.02338,0.28265,0.66344,0.85877
887,0.35925,0.03341,0.03053,0.02337,0.28211,0.66400,0.85896
888,0.35951,0.03382,0.03051,0.02336,0.28157,0.66456,0.85916
889,0.35977,0.03423,0.03050,0.02335,0.28145,0.66470,0.85922
890,0.36003,0.03493,0.03049,0.02334,0.28133,0.66484,0.85928
891,0.36029,0.03503,0.03047,0.02333,0.28121,0.66499,0.85934
892,0.36055,0.03544,0.03046,0.02332,0.28109,0.66513,0.85939
893,0.36081,0.03464,0.03045,0.02331,0.28055,0.66569,0.85959
894,0.36107,0.03474,0.03044,0.02330,0.28044,0.66583,0.85965
895,0.36132,0.03454,0.03042,0.02329,0.28032,0.66597,0.85971
896,0.36158,0.03494,0.03041,0.02328,0.27978,0.66653,0.85990
897,0.36184,0.03534,0.03040,0.02327,0.27966,0.66667,0.85996
898,0.36210,0.03484,0.03039,0.02326,0.27955,0.66681,0.86002
899,0.36235,0.03464,0.03037,0.02325,0.27901,0.66736,0.86022
900,0.36261,0.03355,0.03036,0.02324,0.27889,0.66750,0.86027
901,0.36287,0.03424,0.03035,0.02323,0.27878,0.66764,0.86033
902,0.36312,0.03464,0.03033,0.02322,0.27824,0.66820,0.86053
903,0.36338,0.03473,0.03032,0.02321,0.27813,0.66834,0.86058
904,0.36364,0.03483,0.03031,0.02320,0.27801,0.66848,0.86064
905,0.36389,0.03463,0.03030,0.02319,0.27748,0.66903,0.86084
906,0.36415,0.03413,0.03028,0.02318,0.27694,0.66959,0.86103
907,0.36440,0.03452,0.03027,0.02317,0.27683,0.66973,0.86109
908,0.36466,0.03402,0.03026,0.02295,0.27671,0.67008,0.86128
909,0.36491,0.03381,0.03025,0.02295,0.27660,0.67021,0.86134
910,0.36517,0.03391,0.03023,0.02294,0.27648,0.67035,0.86140
911,0.36542,0.03488,0.03022,0.02293,0.27637,0.67049,0.86145
912,0.36568,0.03527,0.03021,0.02292,0.27625,0.67063,0.86151
913,0.36593,0.03536,0.03020,0.02291,0.27613,0.67076,0.86157
914,0.36619,0.03574,0.03018,0.02290,0.27602,0.67090,0.86162
915,0.36644,0.03554,0.03017,0.02289,0.27591,0.67104,0.86168
916,0.36669,0.03562,0.03016,0.02288,0.27579,0.67117,0.86174
917,0.36695,0.03453,0.03015,0.02266,0.27568,0.67152,0.86193
918,0.36720,0.03492,0.03013,0.02265,0.27515,0.67207,0.86213
919,0.36745,0.03441,0.03012,0.02264,0.27462,0.67262,0.86232
920,0.36771,0.03434,0.03010,0.02263,0.27444,0.67283,0.86239
921,0.36796,0.03442,0.03009,0.02262,0.27433,0.67296,0.86245
922,0.36821,0.03480,0.03008,0.02261,0.27422,0.67310,0.86251
923,0.36846,0.03459,0.03006,0.02260,0.27369,0.67365,0.86270
924,0.36872,0.03438,0.03005,0.02259,0.27316,0.67420,0.86289
925,0.36897,0.03476,0.03004,0.02258,0.27305,0.67433,0.86295
926,0.36922,0.03543,0.03003,0.02257,0.27293,0.67447,0.86300
927,0.36947,0.03463,0.03001,0.02236,0.27282,0.67481,0.86320
928,0.36972,0.03471,0.03000,0.02235,0.27271,0.67494,0.86325
929,0.36997,0.03450,0.02999,0.02234,0.27218,0.67549,0.86344
930,0.37022,0.03487,0.02998,0.02233,0.27166,0.67604,0.86364
931,0.37047,0.03437,0.02996,0.02232,0.27154,0.67617,0.86369
932,0.37072,0.03445,0.02995,0.02231,0.27143,0.67631,0.86375
933,0.37097,0.03482,0.02994,0.02230,0.27132,0.67644,0.86380
934,0.37122,0.03489,0.02993,0.02229,0.27079,0.67699,0.86399
935,0.37147,0.03526,0.02992,0.02228,0.27068,0.67712,0.86405
936,0.37172,0.03534,0.02990,0.02227,0.27016,0.67767,0.86424
937,0.37197,0.03483,0.02989,0.02206,0.27005,0.67800,0.86443
938,0.37222,0.03462,0.02988,0.02205,0.26994,0.67814,0.86449
939,0.37247,0.03527,0.02987,0.02204,0.26982,0.67827,0.86454
940,0.37272,0.03506,0.02985,0.02203,0.26971,0.67840,0.86460
941,0.37297,0.03455,0.02984,0.02202,0.26960,0.67853,0.86465
942,0.37322,0.03492,0.02983,0.02201,0.26949,0.67867,0.86471
943,0.37347,0.03499,0.02982,0.02200,0.26897,0.67921,0.86490
944,0.37371,0.03535,0.02980,0.02199,0.26886,0.67934,0.86495
945,0.37396,0.03571,0.02979,0.02198,0.26875,0.67947,0.86501
946,0.37421,0.03636,0.02978,0.02198,0.26864,0.67961,0.86506
947,0.37446,0.03614,0.02977,0.02197,0.26812,0.68015,0.86525
948,0.37470,0.03592,0.02955,0.02196,0.26821,0.68028,0.86544
949,0.37495,0.03599,0.02954,0.02195,0.26810,0.68041,0.86550
950,0.37520,0.03519,0.02953,0.02173,0.26799,0.68075,0.86569
951,0.37544,0.03526,0.02951,0.02173,0.26788,0.68088,0.86574
952,0.37569,0.03562,0.02950,0.02172,0.26777,0.68101,0.86579
953,0.37594,0.03626,0.02949,0.02171,0.26766,0.68114,0.86585
954,0.37618,0.03604,0.02948,0.02170,0.26755,0.68127,0.86590
955,0.37643,0.03610,0.02947,0.02169,0.26744,0.68140,0.86596
956,0.37667,0.03617,0.02945,0.02168,0.26733,0.68153,0.86601
957,0.37692,0.03623,0.02944,0.02167,0.26723,0.68166,0.86607
958,0.37717,0.03601,0.02943,0.02166,0.26712,0.68179,0.86612
959,0.37741,0.03578,0.02942,0.02165,0.26701,0.68192,0.86617
960,0.37766,0.03499,0.02920,0.02165,0.26669,0.68246,0.86650
961,0.37790,0.03534,0.02919,0.02164,0.26659,0.68259,0.86655
962,0.37814,0.03540,0.02918,0.02163,0.26648,0.68272,0.86660
963,0.37839,0.03575,0.02917,0.02162,0.26637,0.68285,0.86666
964,0.37863,0.03609,0.02915,0.02161,0.26626,0.68298,0.86671
965,0.37888,0.03644,0.02914,0.02160,0.26615,0.68311,0.86677
966,0.37912,0.03650,0.02913,0.02159,0.26604,0.68323,0.86682
967,0.37936,0.03684,0.02912,0.02158,0.26593,0.68336,0.86687
968,0.37961,0.03718,0.02911,0.02158,0.26583,0.68349,0.86693
969,0.37985,0.03696,0.02909,0.02157,0.26572,0.68362,0.86698
970,0.38009,0.03730,0.02908,0.02156,0.26561,0.68375,0.86703
971,0.38034,0.03764,0.02907,0.02155,0.26550,0.68388,0.86709
972,0.38058,0.03798,0.02906,0.02154,0.26539,0.68401,0.86714
973,0.38082,0.03803,0.02905,0.02153,0.26529,0.68414,0.86719
974,0.38106,0.03865,0.02904,0.02152,0.26518,0.68426,0.86725
975,0.38131,0.03871,0.02902,0.02151,0.26507,0.68439,0.86730
976,0.38155,0.03932,0.02901,0.02151,0.26496,0.68452,0.86735
977,0.38179,0.03966,0.02900,0.02150,0.26485,0.68465,0.86741
978,0.38203,0.03999,0.02899,0.02149,0.26475,0.68478,0.86746
979,0.38227,0.04033,0.02877,0.02148,0.26484,0.68490,0.86765
980,0.38251,0.04066,0.02876,0.02147,0.26433,0.68544,0.86783
981,0.38275,0.03986,0.02875,0.02146,0.26422,0.68556,0.86788
982,0.38300,0.03963,0.02874,0.02145,0.26412,0.68569,0.86794
983,0.38324,0.03883,0.02873,0.02144,0.26401,0.68582,0.86799
984,0.38348,0.03916,0.02872,0.02144,0.26390,0.68595,0.86804
985,0.38372,0.03808,0.02850,0.02082,0.26440,0.68627,0.86849
986,0.38396,0.03672,0.02849,0.02081,0.26389,0.68681,0.86868
987,0.38420,0.03705,0.02848,0.02080,0.26379,0.68693,0.86873
988,0.38444,0.03654,0.02847,0.02080,0.26327,0.68746,0.86892
989,0.38468,0.03715,0.02846,0.02079,0.26317,0.68759,0.86897
990,0.38491,0.03748,0.02844,0.02078,0.26306,0.68771,0.86902
991,0.38515,0.03780,0.02843,0.02077,0.26296,0.68784,0.86907
992,0.38539,0.03813,0.02842,0.02076,0.26285,0.68797,0.86913
993,0.38563,0.03817,0.02841,0.02075,0.26274,0.68809,0.86918
994,0.38587,0.03766,0.02840,0.02075,0.26224,0.68862,0.86936
995,0.38611,0.03686,0.02819,0.02074,0.26233,0.68875,0.86955
996,0.38635,0.03719,0.02817,0.02073,0.26223,0.68887,0.86960
997,0.38658,0.03639,0.02816,0.02072,0.26172,0.68940,0.86978
998,0.38682,0.03616,0.02815,0.02071,0.26161,0.68952,0.86984
999,0.38706,0.03620,0.02814,0.02050,0.26191,0.68945,0.86989
1000,0.38730,0.03624,0.02813,0.02049,0.26180,0.68957,0.86994
